delta	polyakov	permil	freq	lemmas
юнейшие	юнейший	0.24580170684705235	1.0	юный
юнейшие	юнейших	0.24580170684705235	1.0	юный
осажденным	всажденным	0.4916034136941047	2.0	всадити
осажденным	осужденным	0.4916034136941047	2.0	осудити
митроролите	митрополите	0.24580170684705235	1.0	митрополит
чудодеянием	чудодеяние	0.24580170684705235	1.0	чудодеяние
таины	гаины	0.24580170684705235	1.0	гаина
таины	таин	0.24580170684705235	1.0	тайна
таины	тайны	0.24580170684705235	1.0	тайна
таины	тафны	0.24580170684705235	1.0	тафна
таины	тины	0.24580170684705235	1.0	тина
воркресен	воскресен	0.24580170684705235	1.0	воскресный
угорницстей	угорництей	0.7374051205411569	3.0	угорницкий
лестницу	лествицу	1.2290085342352617	5.0	лествица
изобразующа	изобразующая	0.24580170684705235	1.0	изобразовати
изобразующа	изобразующе	0.24580170684705235	1.0	изобразовати
обощряемы	обощряеми	0.24580170684705235	1.0	обощряти
храбросте	храбрости	0.24580170684705235	1.0	храбрость
храбросте	храбрость	0.24580170684705235	1.0	храбрость
ветвями	ветвми	0.24580170684705235	1.0	ветвь
ветвями	ветвьми	0.24580170684705235	1.0	ветвь
текмо	токмо	0.24580170684705235	1.0	токмо
трапзу	трапезу	0.4916034136941047	2.0	трапеза
неделяи	недели	0.24580170684705235	1.0	неделя
неделяи	неделя	0.24580170684705235	1.0	неделя
неделяи	неделям	0.24580170684705235	1.0	неделя
неделяи	неделях	0.24580170684705235	1.0	неделя
пречестнейшей	пречестнейший	0.24580170684705235	1.0	пречестный
беззаконня	беззакония	0.24580170684705235	1.0	беззаконие
беззаконня	беззаконна	0.24580170684705235	1.0	беззаконный
беззаконня	беззаконная	0.24580170684705235	1.0	беззаконный
беззаконня	беззаконне	0.24580170684705235	1.0	беззаконный
беззаконня	беззаконно	0.24580170684705235	1.0	беззаконный
беззаконня	беззаконну	0.24580170684705235	1.0	беззаконный
беззаконня	беззаконнуя	0.24580170684705235	1.0	беззаконновати
беззаконня	беззаконныя	0.24580170684705235	1.0	беззаконный
отвергающий	отвергающи	0.4916034136941047	2.0	отвергати
отвергающий	отвергающих	0.4916034136941047	2.0	отвергати
отвергающий	отверзающий	0.4916034136941047	2.0	отверзати
очестит	очистит	0.7374051205411569	3.0	очистити
укоренный	укореный	0.24580170684705235	1.0	укорити
облагаем	облагаеми	0.7374051205411569	3.0	облагати
облагаем	облагаемь	0.7374051205411569	3.0	облагати
облагаем	облагает	0.7374051205411569	3.0	облагати
облагаем	обладаем	0.7374051205411569	3.0	обладати
облагаем	отлагаем	0.7374051205411569	3.0	отлагати
фарисй	фарисей	0.24580170684705235	1.0	фарисей
воставил	возставил	0.24580170684705235	1.0	возставити
воставил	востави	0.24580170684705235	1.0	возставити
воставил	воставив	0.24580170684705235	1.0	возставити
воставил	воставит	0.24580170684705235	1.0	возставити
воставил	оставил	0.24580170684705235	1.0	оставити
воставил	поставил	0.24580170684705235	1.0	поставити
воставил	составил	0.24580170684705235	1.0	составити
господьства	господства	4.1786290163998885	16.999999999999996	господство
поползшуся	поползнуся	0.24580170684705235	1.0	поползнутися
поползшуся	поползшася	0.24580170684705235	1.0	поползтися
поползшуся	поползшеся	0.24580170684705235	1.0	поползтися
поползшуся	поползшися	0.24580170684705235	1.0	поползтися
поползшуся	поползшуюся	0.24580170684705235	1.0	поползтися
изцелися	исцелися	0.24580170684705235	1.0	исцелитися
належащею	належащее	0.24580170684705235	1.0	належати
належащею	належащей	0.24580170684705235	1.0	належати
належащею	належащую	0.24580170684705235	1.0	належати
удержанных	удержанныя	0.24580170684705235	1.0	удержати
гретии	третии	0.24580170684705235	1.0	третий
изымавши	изымаеши	0.24580170684705235	1.0	изымати
добровонна	добровонная	0.24580170684705235	1.0	добровонный
увериша	вериша	0.24580170684705235	1.0	верити
увериша	уверила	0.24580170684705235	1.0	уверити
увериша	увериши	0.24580170684705235	1.0	уверити
приклоньшия	приклоньшая	0.24580170684705235	1.0	приклонити
приклоньшия	приклоньшися	0.24580170684705235	1.0	приклонитися
приклоньшия	приклоньшим	0.24580170684705235	1.0	приклонити
державам	держава	0.24580170684705235	1.0	держава
вразумлявши	вразумляеши	0.24580170684705235	1.0	вразумляти
местъ	места	0.24580170684705235	1.0	место
местъ	месте	0.24580170684705235	1.0	место
местъ	мести	0.24580170684705235	1.0	месть
местъ	место	0.24580170684705235	1.0	место
местъ	месту	0.24580170684705235	1.0	место
